#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Slc26a3	NM_021353	8.76563406337	65	0	0
Cryba4	NM_021351	0.0	0	0	0
Chml	NM_021350	0.0	0	0	0
Gsdma	NM_021347	0.0	0	0	0
Ptplad1	NM_021345	0.0	0	0	0
Gm12886	NM_001144948	0.0	0	0	0
Gm2933	NM_001145038	0.0	0	0	0
Gm2933	NM_001145038	0.0	0	0	0
Ppfia4	NM_001144855	6.47541598159	110	0	30
Mettl11b	NM_001143956	0.0	0	0	0
Pde2a	NM_001143848|NM_001008548|NM_001143849|NR_026574	0.0	0	0	0
Arhgef2	NM_001198911|NM_008487|NM_001198913|NM_001198912	0.0	0	0	0
Rtkn	NM_001136227|NM_009106|NM_133641	0.0	0	0	0
Rgs7	NM_001199003|NM_011880	0.0	0	0	0
Opcml	NM_177906	0.0	0	0	0
Piwil4	NM_177905	0.0	0	0	0
Lrrtm2	NM_178005	0.0	0	0	0
Fam154b	NM_177894	0.0	0	0	0
Zfp82	NM_177889	0.0	0	0	0
Tmem150b	NM_177887|NM_001142792	0.0	0	0	0
Fam188b	NM_177883|NM_001142781	0.0	0	0	0
Zfp786	NM_177882	0.0	0	0	0
Sdk1	NM_177879	0.0	0	0	0
Vps37b	NM_177876	0.0	0	0	0
Fhad1	NM_177868	1.9687995988	24	0	4
Catsper4	NM_177866|NM_001130030	0.0	0	0	0
Skint2	NM_177865	0.0	0	0	0
Vpreb1	NM_016982	0.0	0	0	0
Itk	NM_010583	0.0	0	0	0
Cab39	NM_133781	157.263180222	1576	21	41
Pigt	NM_133779	0.0	0	0	0
Acsf2	NM_153807	0.0	0	0	0
Gm3417|Gm3448	NM_001123367|NM_001123368	0.0	0	0	0
Serpina1a	NM_009243	0.0	0	0	0
Crtc2	NM_028881	0.135849610154	1	0	0
Mrpl27	NM_053161	286.092877693	306	107	76
Abo	NM_030718	0.0	0	0	0
D3Ertd254e	NM_001101478	0.0	0	0	0
Ablim1	NM_001103177|NM_001103178|NM_178688	5.57687234892	98	0	17
Myo15	NM_001103171|NM_010862|NM_182698	0.0	0	0	0
Tec	NM_001113464|NM_001113460|NM_001113461	0.0	0	0	0
Eif2ak4	NM_013719|NM_001177806	0.0732725490723	1	0	0
Vrk2	NM_027260	9.24886970221	39	13	0
Fam47e	NM_001170572|NM_001033478|NM_001170571	0.0	0	0	0
Ikbkb	NM_001159774|NM_010546	0.0	0	0	0
Por	NM_008898	68.8558118819	474	29	0
Tbxas1	NM_011539	0.0	0	0	0
Rac1	NM_009007	92.5902649448	449	71	1
Nadk	NM_138671|NM_001159637	271.360043597	2308	232	201
Fam117a	NM_172543	0.0	0	0	0
Vegfc	NM_009506	0.0	0	0	0
Vamp1	NM_009496|NM_001080557	0.0	0	0	0
Vegfa	NM_009505|NM_001110268|NM_001110267|NM_001110266|NM_001025257|NM_001025250	0.0	0	0	0
Id1	NM_010495	0.0	0	0	0
Vdr	NM_009504	0.0	0	0	0
B130006D01Rik	NR_028263	0.0	0	0	0
Rnf43	NM_172448	0.0	0	0	0
A330021E22Rik	NM_172447	0.0	0	0	0
Apob	NM_009693	0.0	0	0	0
Kifc3	NM_001145831|NM_010631|NM_001145832	12.2503400482	94	0	11
Snf8	NM_033568	135.143561242	293	0	0
Ube2z	NM_172300	21.8662423527	243	0	32
Tmem221	NM_001100462	0.0	0	0	0
Zbtb42	NM_001100460	0.0	0	0	0
Klf2	NM_008452	0.0	0	0	0
Klc2	NM_008451	0.0	0	0	0
Trpv3	NM_145099	0.0	0	0	0
A530032D15Rik	NM_213615	30.0548904409	69	0	0
Sept5	NM_213614	0.0	0	0	0
Mir10a	NR_029784	0.0	0	0	0
Dnmt3b	NM_001122997|NM_010068|NM_001003963|NM_001003961|NM_001003960	0.0988114116133	1	0	0
Wfdc11	NM_001161806	0.0	0	0	0
Gnaz	NM_010311	0.0	0	0	0
Gm11529	NR_033524	0.0	0	0	0
Sorbs1	NM_001034964|NM_001034962|NM_009166|NM_178362|NM_001034963	8.61724880313	125	18	8
Plekhb1	NM_001163182|NM_001163184|NM_001163183|NM_001163187|NM_001163186|NM_001163185|NM_013746	0.0	0	0	0
Gm2663	NM_001102660	0.0	0	0	0
Fgf15	NM_008003	0.0	0	0	0
Edn3	NM_007903	0.0	0	0	0
E4f1	NM_007893	0.280116568701	2	0	0
Gm11517	NR_033523	4680.42440024	8427	453	488
Unc13c	NM_001081153	0.0	0	0	0
Mir152	NR_029562	0.0	0	0	0
Dnajb7	NM_021317	0.0	0	0	0
Pax7	NM_011039	0.0	0	0	0
D030028A08Rik	NR_003293	0.0	0	0	0
Ppp1r12c	NM_029834	0.720541947062	6	0	0
Ddrgk1	NM_029832	0.648771344403	2	0	0
Hdhd2	NM_029826|NM_001039202|NM_001039201	0.0	0	0	0
Scfd1	NM_029825	5.80729471697	34	15	0
Tbkbp1	NM_198100	0.0	0	0	0
Scn2a1	NM_001099298	0.0	0	0	0
Grik2	NM_001111268|NM_010349	0.0	0	0	0
Socs7	NM_138657	0.0	0	0	0
Mum1l1	NM_175541|NM_001164630|NM_001164633|NM_001164632|NM_001164631	0.0	0	0	0
Amd1	NM_009665	22.3217890684	1	0	0
Ambn	NM_009664	0.0	0	0	0
Cybrd1	NM_028593	0.0	0	0	0
Zbtb8a	NM_028603	0.0	0	0	0
Tex19.1	NM_028602	151.488400632	708	35	179
Tuba1b	NM_011654	136.438800598	34	0	0
Rela	NM_009045	0.0	0	0	0
Darc	NM_010045	0.0	0	0	0
Psmb4	NM_008945	599.512918624	1593	95	132
Snora21	NR_028078	0.0	0	0	0
Iqsec1	NM_001134384|NM_001134383	2.74522897576	33	0	0
B230217C12Rik	NM_001080935	0.0	0	0	0
Nr4a2	NM_001139509|NM_013613	0.0	0	0	0
Pde4b	NM_001177983|NM_019840|NM_001177980|NM_001177982|NM_001177981	0.0	0	0	0
Cdh7	NM_172853	0.0	0	0	0
Cntnap5b	NM_172851	0.0	0	0	0
Ankmy1	NM_172850	0.0	0	0	0
Adamts4	NM_172845	0.0	0	0	0
Tor1aip2	NM_172843|NM_001160180|NM_001160182|NM_001160181|NM_022329	407.897390463	2517	63	73
Ang4	NM_177544	0.0	0	0	0
Loxhd1	NM_172834	0.0	0	0	0
Gpr123	NM_177469	0.0	0	0	0
Malt1	NM_172833	0.0	0	0	0
St6gal2	NM_172829	0.0	0	0	0
Smr2	NM_021289	0.0	0	0	0
Bicd1	NM_009753|NM_001112796	0.0	0	0	0
Ppfia1	NM_001195086|NM_001033319	20.4396985091	262	0	17
Itln1	NM_010584	0.0	0	0	0
Mtmr1	NM_016985	0.0	0	0	0
Akap1	NM_001042541|NM_009648	9.88433207302	98	0	0
Exo1	NM_012012	0.0324326757259	1	0	0
Vax2	NM_011912	0.0	0	0	0
Eif2s3y	NM_012011	0.0	0	0	0
Uts2	NM_011910	0.0	0	0	0
Sh2d1b1	NM_012009	0.0	0	0	0
Eif2s3x	NM_012010	93.8553363618	57	0	0
Ormdl3	NM_025661	1.97606985346	10	0	0
Gsdma2	NM_029727	0.0	0	0	0
Mipol1	NM_001164370	0.0	0	0	0
Abcd1	NM_007435	10.9738404358	105	2	0
Abhd14b	NM_029631	0.0	0	0	0
Nxnl1	NM_145598	0.0	0	0	0
BC021891	NM_145608	0.0627457176904	1	0	0
Gm12359	NR_033551	0.0	0	0	0
Tnfsf10	NM_009425	0.0	0	0	0
Foxd3	NM_010425	0.0	0	0	0
Hfe	NM_010424	0.0	0	0	0
Traf6	NM_009424	0.0652445423993	1	0	0
Sec24a	NM_175255	2.05801263486	37	5	1
Hist1h4k	NM_178211	0.0	0	0	0
Hist1h4j	NM_178210	0.0	0	0	0
Hist1h3i	NM_178207	0.0	0	0	0
Hist1h2be	NM_178194|NM_001177653	0.0	0	0	0
Hist1h4b	NM_178193	0.0	0	0	0
Hist1h4a	NM_178192	0.0	0	0	0
Hist1h2ae	NM_178187	0.0	0	0	0
Hist1h2ag	NM_178186	0.0	0	0	0
Hist1h2ai	NM_178182	0.0	0	0	0
Wdfy2	NM_175546	1.24318268307	7	0	1
Rab11fip4	NM_175543	0.0	0	0	0
Eda2r	NM_175540|NM_001161432|NM_001161433	0.0	0	0	0
E130304F04Rik	NM_175538	0.0	0	0	0
E130304F04Rik	NM_175538	0.0	0	0	0
Arhgap20	NM_175535	0.0	0	0	0
Mrgpre	NM_175534	0.0	0	0	0
Nlrp10	NM_175532	0.0	0	0	0
Mrgprb2	NM_175531	0.0	0	0	0
E330009J07Rik	NM_175528	16.0176856462	88	0	0
Clec1a	NM_175526	0.0	0	0	0
Ppm1k	NM_175523	1.39866310982	20	7	0
Adck3	NM_001163290|NM_023341	0.0	0	0	0
Hexim2	NM_001130516|NM_001130515|NM_027658	0.0	0	0	0
Etv4	NM_008815	0.0	0	0	0
Tanc1	NM_198294	23.7252293819	523	70	0
Krtap3-1	NM_023511	0.0	0	0	0
Krtap1-5	NM_027157	0.0	0	0	0
Krtap1-4	NM_001039502	0.0	0	0	0
Krtap1-3	NM_001085526	0.0	0	0	0
Krtap9-3	NM_029351	0.0	0	0	0
Gm11938	NM_001127354	0.0	0	0	0
Gm11937	NM_001099346	0.0	0	0	0
Krtap2-4	NM_027800	0.0	0	0	0
Gm11562	NM_001177537	0.0	0	0	0
Krtap4-1	NM_001048196	0.0	0	0	0
Ddc	NM_001190448|NM_016672	8.32743192543	44	0	2
Krtap4-7	NM_029613	0.0	0	0	0
Gm11563	NM_001126320	0.0	0	0	0
Krtap4-6	NM_026834	0.0	0	0	0
Gm11595	NM_001126322	0.0	0	0	0
Krtap4-8	NM_001085547	0.0	0	0	0
Krtap4-9	NM_001085548	0.0	0	0	0
Gm11596	NM_001099311	0.0	0	0	0
Krtap4-13	NM_027087	0.0	0	0	0
Gm11554	NM_001099313	0.0	0	0	0
Gm11569	NM_001099312	0.0	0	0	0
Gm11554	NM_001099313	0.0	0	0	0
Krtap4-13	NM_027087	0.0	0	0	0
Gm11564	NM_001100614	0.0	0	0	0
2300003K06Rik	NM_001195383	0.0	0	0	0
Krtap4-16	NM_001013823	0.0	0	0	0
Gm11559	NM_001177484	0.0	0	0	0
Krtap9-1	NM_015741	0.0	0	0	0
Gm11567	NM_001101613	0.0	0	0	0
Gm11565	NM_001126323	0.0	0	0	0
Zfx	NM_001044386|NM_011768	38.4616517133	583	0	0
Krtap9-5	NM_001085527	0.0	0	0	0
Fat1	NM_001081286	3.80906443663	156	0	0
Krt33a	NM_027983	0.0	0	0	0
Pdxp	NM_020271	21.1960899887	97	2	13
Trim44	NM_020267	0.0	0	0	0
Dnajb2	NM_020266|NM_178055|NM_001159884|NM_001159883|NM_001159885	0.0	0	0	0
Dkk2	NM_020265	0.0	0	0	0
Krt36	NM_001174099	0.0	0	0	0
Rfesd	NM_001131068|NM_001131069|NM_178916	0.0	0	0	0
Pttg1	NM_001131054|NM_013917	536.642963705	1096	385	78
Gfap	NM_010277|NM_001131020	0.0	0	0	0
Zpld1	NM_178720	0.0	0	0	0
Tmem30b	NM_178715	0.0	0	0	0
Lrfn5	NM_178714	0.0	0	0	0
Aldh8a1	NM_178713	0.0	0	0	0
Gpr64	NM_178712|NM_001079857|NM_001079847|NM_001079848	0.0	0	0	0
Krt42	NM_212483	0.0	0	0	0
Eif1	NM_011508	519.966380651	644	0	0
Mzf1	NM_145819	1.78727507553	18	0	0
Slamf6	NM_030710	0.0	0	0	0
Adam34	NM_145745	0.0	0	0	0
Fcrls	NM_030707	0.538144588288	3	0	0
Slc16a3	NM_030696|NM_001038653|NM_001038654	0.0	0	0	0
Trim2	NM_030706	0.0	0	0	0
Lrba	NM_030695|NM_001077688|NM_001077687	0.0361376732868	1	0	0
Ifitm2	NM_030694	119.958316825	132	0	0
Hspb8	NM_030704	3.25218118877	17	0	0
Cpn1	NM_030703	54.2403272057	272	9	99
Atf5	NM_030693|NR_033136	0.0	0	0	0
Sacm1l	NM_030692	48.8260455158	466	0	93
Nsmce2	NM_026746|NM_001164604	337.118067284	892	163	19
Tpmt	NM_016785	0.412729535933	3	0	0
Tapt1	NM_173764	0.102364180308	1	0	0
Ccbl2	NM_173763	0.0	0	0	0
Cenpe	NM_173762	23.2480412198	491	26	74
Hspb9	NM_029307	0.0	0	0	0
Phf14	NM_001168382|NM_029404	0.143797827966	1	0	0
Tyw3	NM_001168358|NM_172474	0.0	0	0	0
Bnipl	NM_001168356|NM_134253	0.0	0	0	0
Rps12	NM_011295	3.50145710876	1	180	0
Npy2r	NM_008731|NM_001205099	0.0	0	0	0
Ctnnd2	NM_008729	0.0	0	0	0
Nptx1	NM_008730	0.0	0	0	0
Npr3	NM_008728|NM_001039181	0.0	0	0	0
Rps7	NM_011300	42.821391274	47	0	0
Nppb	NM_008726	31.8228582616	70	0	23
Npm3	NM_008723	0.973157016604	1	0	0
Npm1	NM_008722	8649.6105907	13078	154	929
Lims1	NM_026148|NM_201242|NM_001193303	0.288888418726	4	0	0
Rnase4	NM_021472|NM_201239	1.06215209829	4	0	0
Nipbl	NM_027707|NM_201232	8.6704260658	227	10	0
Szt2	NM_198170	0.0	0	0	0
Ppp2r5b	NM_198168	0.13198397084	1	0	0
Cybasc3	NM_201351	0.0692148498244	1	0	0
Uts2d	NM_198166	0.0	0	0	0
Krt9	NM_201255	0.0	0	0	0
Icosl	NM_015790	0.0	0	0	0
Syt1	NM_009306	0.0	0	0	0
Gnal	NM_177137|NM_010307	0.0	0	0	0
Plekhh3	NM_146030	0.0	0	0	0
Naip2	NM_001126182|NM_010872	0.100238177124	1	0	0
Gm10324	NM_001177832	0.0	0	0	0
Lrrc38	NM_001162983	0.0	0	0	0
Ccdc81	NM_001162979	0.0	0	0	0
Megf6	NM_001162977	0.0	0	0	0
Vps25	NM_026776	107.947920893	323	8	0
4930524B15Rik	NM_026262	0.0	0	0	0
Tctn3	NM_026260	0.720850435969	6	0	0
Ccdc56	NM_026618	119.878577504	241	32	0
Cntd1	NM_026562	0.0	0	0	0
Tbc1d24	NM_001163847|NM_173186|NM_001163851|NM_001163850|NM_001163849|NM_001163853|NM_001163852|NM_001163848	0.0	49	0	0
Vav1	NM_001163816|NM_001163815|NM_011691	0.0	0	0	0
Dcaf11	NR_037572|NM_133734|NM_001199009	0.0	0	0	0
Aoc2	NM_178932	0.0	0	0	0
Ccni	NM_017367	0.226617147902	1	0	0
Vps54	NM_139061	4.86073955085	63	0	0
Rpl27	NM_011289	4.82633277154	4	91	9
Mtm1	NM_001164190|NM_001164191|NM_001164192|NM_001164193|NM_019926	52.7316612301	490	0	0
Gfra4	NM_001136063|NM_020014	0.0	0	0	0
Eno3	NM_001136062|NM_007933	0.0	0	0	0
Dnajc2	NM_009584	98.0007221266	456	18	52
Xpo6	NM_028816	9.8272027345	123	0	5
Vit	NM_028813|NM_001197028	0.0	0	0	0
Nudt3	NM_019837	0.0	0	0	0
2610024G14Rik	NM_019836	0.155214526334	1	0	0
B4galt5	NM_019835	0.0	0	0	0
Git2	NM_019834|NM_001077359|NM_001077360	0.0	0	0	0
Fam69b	NM_019833	0.0	0	0	0
Pfkfb3	NM_001177754|NM_001177756|NM_001177752|NM_001177758|NM_001177757|NM_001177753|NM_133232|NM_001177755	42.3729049855	544	74	31
Pum1	NM_030722|NM_001159606|NM_001159605|NM_001159604|NM_001159603	67.2466940828	874	0	20
Klhdc4	NM_145605	55.7695585066	300	112	0
Rhov	NM_145530	0.0	0	0	0
Atg13	NM_145528	36.5311446378	363	0	20
Clec2h	NM_053165	0.0	0	0	0
Mrpl43	NM_053164	103.702918613	344	106	35
Mrpl36	NM_053163	53.7110307438	136	0	19
Asprv1	NM_026414	0.0	0	0	0
Cdca5	NM_026410	191.739348754	1020	96	82
Wdr83	NM_026399	0.160732970661	1	0	0
Asb16	NM_148953	0.0	0	0	0
Adrb1	NM_007419	0.0	0	0	0
Adrb2	NM_007420	0.166658247827	1	0	0
Adra2c	NM_007418	0.0	0	0	0
Adra2a	NM_007417	0.0	0	0	0
Soat1	NM_009230	16.8244194935	222	39	0
Adra1b	NM_007416	0.0	0	0	0
Parp1	NM_007415	48.3201081009	518	32	85
Adprh	NM_007414	12.860057884	57	0	0
Adora2b	NM_007413	0.0	0	0	0
Gpr182	NM_007412	0.0	0	0	0
Adam10	NM_007399	56.1911761424	722	0	19
Snta1	NM_009228	0.0	0	0	0
Adh5	NM_007410	201.871678828	867	2	279
Adh1	NM_007409	0.0	0	0	0
Plin2	NM_007408	0.110915722079	1	0	0
Fam171a2	NM_199200	0.0	0	0	0
Gpatch8	NM_001159492	0.104597635113	2	0	0
2810433D01Rik	NR_033474	0.0	0	0	0
Awat1	NM_001081136	0.0	0	0	0
Ccdc43	NM_025918	134.903785372	867	41	70
Xpot	NM_001081056	62.7907809236	753	37	47
Dchs1	NM_001162943	0.0335319336301	1	0	0
Polr1a	NM_009088	2.80575024624	48	1	0
C1ql1	NM_011795	0.0	0	0	0
Polr1d	NM_009087|NM_181730	817.479634171	1486	84	147
Ptx3	NM_008987	0.371642727168	2	0	0
Ptrf	NM_008986	0.444076624301	4	0	0
Adam24	NM_010086	0.0	0	0	0
Polr1b	NM_009086	66.9302147813	714	4	36
Polr1c	NM_009085	439.525434407	1606	48	18
Exoc6	NM_175353	3.72438193018	29	5	0
Asb13	NM_178283|NM_080857	0.0	0	0	0
Nmt1	NM_008707	6.12754994033	32	0	1
Trim16	NM_053169	0.0	0	0	0
Trim11	NM_053168	0.475775255453	3	0	2
Trim9	NM_053167|NM_001110202|NM_001110203	0.0	0	0	0
Trim7	NM_053166	30.9152367176	110	0	0
Mrpl1	NM_053158|NM_001039084	104.771230299	1007	31	65
Allc	NM_053156	0.0	0	0	0
4933400C05Rik	NM_177801	0.0	0	0	0
Sumf1	NM_145937	2.56122519988	18	0	0
Gm884	NM_001033434	0.0	0	0	0
Spp1	NM_001204203|NM_001204202|NM_001204201|NM_009263|NM_001204233	38.6072633464	154	0	0
Raet1a	NM_009016	0.0	0	0	0
Clec12b	NM_001204223|NM_027709	0.0	0	0	0
Cercam	NM_207298	0.0676417850556	1	0	0
Zranb1	NM_207302	0.0	0	0	0
Wrb	NM_207301	0.881848457022	6	0	0
Olfr70	NM_019485	0.0	0	0	0
Refbp2	NM_019484	1.71706069757	6	1	0
Lyst	NM_010748	0.0	0	0	0
Mettl2	NM_172567	86.1417320332	603	191	0
1700052K11Rik	NR_027956	0.0	0	0	0
Zkscan2	NM_001081329	0.0	0	0	0
A1cf	NM_001081074	0.0	0	0	0
Slc8a3	NM_001167920|NM_080440	0.0	0	0	0
D830031N03Rik	NM_001167918	0.0	0	0	0
Wdr35	NM_001159527|NM_172470	0.0	0	0	0
Shd	NM_001159523|NM_009168	0.0	0	0	0
Gstm4	NM_026764|NM_001160411	0.0	0	0	0
Rhoa	NM_016802	188.1664869	589	31	19
Fus	NM_139149	18.8737078302	78	0	0
Carf	NM_139150	0.0	0	0	0
Rab40b	NM_139147	0.0	0	0	0
Kcnh6	NM_001037712	0.0	0	0	0
Fgr	NM_010208	0.0	0	0	0
Fgf11	NM_010198	0.0	0	0	0
Plk3	NM_013807	0.0	0	0	0
Slco1a1	NM_013797	0.0	0	0	0
Plcd1	NM_019676	0.0	0	0	0
Ppp4c	NM_019674	9.78673034228	37	0	0
Actl6a	NM_019673	31.5185035999	172	0	37
Net1	NM_019671|NM_001047159	0.148873957938	1	0	0
Diap3	NM_019670	12.3830947828	111	5	0
Ube2a	NM_019668	99.6743902462	463	0	0
Stam2	NM_019667	10.8253099265	125	19	0
Syncrip	NM_019796|NM_019666	245.659413486	3609	48	138
Arl6	NM_019665	0.0	0	0	0
Kcnj15	NM_019664|NM_001039057|NM_001039056	0.0	0	0	0
Pias1	NM_019663	0.555873346449	6	0	0
Rrad	NM_019662	0.0	0	0	0
Snord104	NR_030703	0.0	0	0	0
Stk32a	NM_178749	0.0	0	0	0
Sycp2	NM_177191	0.0314004418053	1	0	0
Mylk2	NM_001081044	0.0	0	0	0
Mtap4	NM_001205331|NM_008633|NM_001205330|NM_001205332	26.1304744602	407	95	13
Polg2	NM_015810|NR_027785	0.124877141641	1	1	0
Pcdh19	NM_001105245|NM_001105246	0.0	0	0	0
Mir3064	NR_037224	0.0	0	0	0
Gm12	NM_001195544	0.0	0	0	0
Ccdc162	NM_001177571	0.0	0	0	0
Ccdc45	NM_177088|NM_001166685	1.2372354218	9	0	1
Papss1	NM_011863	0.0	0	0	0
Pacsin2	NM_011862|NM_001159509|NM_001159510	11.7506385712	102	0	0
Pacsin1	NM_011861|NM_178365	0.0	0	0	0
Tmem125	NM_172383	0.0	0	0	0
Kdm4a	NM_001161823|NM_172382	0.464978097936	4	1	0
Gm11757	NM_001085538	0.0	0	0	0
Gm11757	NM_001085538	0.0	0	0	0
Fcnb	NM_010190	0.0	0	0	0
Otp	NM_011021	0.0	0	0	0
Nkx2-6	NM_010920	0.0	0	0	0
Nkx2-2	NM_001077632|NM_010919	0.0	0	0	0
Hspa4l	NM_011020	0.0	0	0	0
Trpm3	NM_001035243|NM_001035242|NM_001035241|NM_001035240|NM_001035239|NM_177341|NM_001035246|NM_001035245|NM_001035244	0.347384245476	3	0	0
Synpo	NM_177340|NM_001109975	0.0	0	0	0
Ptpn20	NM_008978	0.0	0	0	0
Drd2	NM_010077	0.0	0	0	0
Hnf4a	NM_008261	0.0	0	0	0
Foxa1	NM_008259	32.6106839982	291	0	35
Foxa3	NM_008260	0.0	0	0	0
Cfh	NM_009888	0.0	0	0	0
Cer1	NM_009887	0.0	0	0	0
Ndufs4	NM_010887	0.0	0	0	0
Celsr1	NM_009886	0.0	0	0	0
1700096J18Rik	NR_027883	0.0	0	0	0
Tmem93	NM_001168470|NM_025318	119.973429494	455	0	0
Gng2	NM_010315|NM_001038637	0.0	0	0	0
Tacr2	NM_009314	0.316340677674	2	0	0
Olfr154	NM_013728	0.0	0	0	0
Azi2	NM_013727|NM_001048146	0.0	0	0	0
Gnb5	NM_010313|NM_138719	0.0	0	0	0
Cpne6	NM_001136057|NM_001146183|NM_009947	0.0	0	0	0
Kcne4	NM_021342	0.0	0	0	0
Ntan1	NM_010946	0.0	0	0	0
Cpt1a	NM_013495	20.427473093	246	0	25
Dsc2	NM_013505	0.0	0	0	0
Dsc1	NM_013504	0.0	0	0	0
Mrpl33	NM_025796	833.857734124	1088	79	55
Chka	NM_013490|NM_001025566	159.265227021	1164	1	2
Bsnd	NM_080458	0.0	0	0	0
Muc4	NM_080457	0.0	0	0	0
Mrps6	NM_080456	1084.10085623	1928	386	102
Prrg2	NM_022999	0.0	0	0	0
Vps35	NM_022997	125.435916608	1113	179	19
Zfp91	NM_053009	73.8203263102	615	22	52
Olig3	NM_053008	0.0	0	0	0
Rpl10	NM_052835	50.4984786799	35	8	0
Lmx1a	NM_033652	0.215344362432	2	0	0
Pmepa1	NM_022995	0.0	0	0	0
Serf2	NM_011354	28.8414361396	107	108	0
Sema7a	NM_011352	0.0	0	0	0
Sema6c	NM_011351	0.0	0	0	0
Irak1bp1	NM_022986|NM_001168240	0.0	0	0	0
Sema4f	NM_011350|NM_001113481	0.0	0	0	0
BC006965	NR_024085	0.0	0	0	0
Gcnt4	NM_001166065	0.0	0	0	0
2610035D17Rik	NR_015556	0.0	0	0	0
Zscan4f	NM_001110316	0.0	0	0	0
Csmd3	NM_001081391	0.0	0	0	0
Psmb6	NM_008946	481.50648804	1346	194	171
Trmt2a	NM_001195205|NM_001080999|NM_001081000	4.60921898167	35	0	0
D11Wsu99e	NM_138598	5.78894807355	30	0	3
Polr3c	NM_028925	0.0	0	0	0
Cpsf4l	NM_001164532|NM_026682|NM_029794	0.0	0	0	0
Nras	NM_010937	10.9910883933	134	11	0
Apbb1ip	NM_019456	14.2015791868	101	11	6
Wdr69	NM_027725|NR_027636	0.0	0	0	0
Dll4	NM_019454	0.0	0	0	0
4932435O22Rik	NR_027643	0.0	0	0	0
Sprr2h	NM_011474	0.0	0	0	0
9430023L20Rik	NM_026566	133.858143226	461	0	23
Apool	NM_026565	78.1262617393	210	0	0
Sdccag3	NM_026563|NM_001085408|NM_001085407	79.4425566015	420	0	19
Nt5c3l	NM_026561|NM_001102650	55.8682468191	219	0	21
Txndc17	NM_026559	38.356644658	151	0	0
Fhl4	NM_010214	0.0	0	0	0
Gprc5c	NM_001110337|NM_001110338|NM_147217	6.73007340385	74	0	15
Sema3f	NM_011349	0.210520851809	2	0	0
Mt3	NM_013603	0.0	0	0	0
Cd300c	NM_199225	0.0	0	0	0
Ngfrap1	NM_009750|NM_001110234|NM_001110233	71.6662485895	153	0	0
Bex2	NM_009749	0.0	0	0	0
M6pr	NM_010749	66.6340046143	277	33	5
Hebp2	NM_019487	0.0	0	0	0
Bcam	NM_020486	0.0	0	0	0
Cd300lh	NM_199201	0.0	0	0	0
Ctdnep1	NM_026017	20.6797658662	80	0	0
Mc5r	NM_013596	0.0	0	0	0
Serp1	NM_030685	112.310899625	750	76	0
Trim34a	NM_030684	0.0	0	0	0
Tlr1	NM_030682	0.0	0	0	0
Stambpl1	NM_029682	0.0	0	0	0
Fdxr	NM_007997	0.0	0	0	0
Fads6	NM_178035	0.0	0	0	0
Hormad1	NM_026489	0.0	0	0	0
Zfp280c	NM_153532|NM_001166648|NM_001166650|NM_001166649	0.0	0	0	0
Nrn1	NM_153529	0.0	0	0	0
Dis3l2	NM_153530|NM_001172157	0.0	0	0	0
4933422H20Rik	NM_001033775	0.0	0	0	0
Tmem81	NM_029025	0.0	0	0	0
Prr15	NM_030024	1.68100366626	7	0	0
Tc2n	NM_028924|NM_001082976	0.0	0	0	0
Mir684-1	NR_030454	0.0	0	0	0
Nup85	NM_001002929	37.2202133609	225	2	0
Pmfbp1	NM_019938	0.0	0	0	0
Ak4	NM_001177602|NM_001177605|NM_001177604|NM_009647	104.584679093	1089	67	300
Pzp	NM_007376	0.0	0	0	0
Drp2	NM_010078	0.0	0	0	0
H47	NM_024439	190.419292136	635	36	161
Nts	NM_024435	0.0	0	0	0
Bfsp1	NM_009751	0.0	0	0	0
Mxd1	NM_010751	0.0	0	0	0
Mab21l1	NM_010750	0.0	0	0	0
Lyn	NM_010747|NM_001111096	0.251247713749	2	0	0
Fzd5	NM_001042659|NM_022721	0.0	0	0	0
Smad7	NM_001042660	1.44757380133	18	0	0
Oip5	NM_001042653	29.0266889122	109	8	0
Psg19	NM_011964	0.0	0	0	0
F2r	NM_010169	0.216913832429	2	0	1
Shh	NM_009170	0.0	0	0	0
F2rl2	NM_010170	0.0	0	0	0
Shfm1	NM_009169	1209.76778131	1653	240	238
Il6st	NM_010560	0.131087768432	2	0	0
Ppp2r5c	NM_001135001|NM_001081457|NM_012023|NM_001081458	91.4724243492	528	0	31
Unk	NM_172569	0.0961369111962	1	0	0
Wbp2	NM_016852	58.2575576606	284	76	3
Lcorl	NM_178142|NM_172153|NM_001163073	0.157611942104	1	0	0
Tsc2	NM_011647|NM_001039363	16.4459063577	251	26	0
Hnrnpa2b1	NM_016806|NM_182650	207.873830391	2246	38	94
Vamp4	NM_016796	3.59687596362	26	0	0
Hnrnpu	NM_016805	402.497742067	4136	0	0
Srpk1	NM_016795	48.4370676142	324	28	0
Cdk3-ps	NR_004853	0.0	0	0	0
Men1	NM_001168488|NM_001168489|NM_008583|NM_001168490	0.0	0	0	0
Gabrr1	NM_008075	0.0	0	0	0
Mrap	NM_029844	0.0	0	0	0
Trub1	NM_029839|NM_028115	0.0950621839483	1	0	0
Col25a1	NM_029838|NM_198711	0.0	0	0	0
Rnf157	NM_027258	0.0767236573778	1	0	2
Ccbl1	NM_172404	0.185628183521	1	0	0
Gm7367	NR_003376	0.0	0	0	0
Prpsap1	NM_026364	23.8991317648	125	10	14
Furin	NM_001081454|NM_011046	0.0440320774845	1	0	0
